SimPeriod,SDELTA,FRANKS,CACHE,SDWS,USAC,LSAC,EAST,STOCKTON,MSJR,LSJR,MONTZ,ESUISUN,WSUISUN,MILDRED,CLIFTON
03JUL1972,82.75,35.92307692307692,191.83333333333334,-1.0,6.9,36.75,18.0,491.32142857142856,132.0909090909091,125.1,29.583333333333332,61.55,13.041666666666666,35.470588235294116,8.365384615384615
03AUG1972,143.96875,37.71153846153846,211.25,-1.0,7.1,29.3,20.25,437.07142857142856,116.06818181818181,114.65,28.166666666666668,11.5,4.0,38.411764705882355,8.807692307692308
03SEP1972,99.375,45.07692307692308,19.416666666666668,-1.0,9.35,34.85,24.0,340.48214285714283,153.9090909090909,73.4,326.8333333333333,34.65,3.5833333333333335,46.25,10.134615384615385
03OCT1972,48.125,57.0,263.0833333333333,-1.0,16.15,75.7,34.125,267.4642857142857,275.5,271.25,26.666666666666668,36.0,5.375,54.88235294117647,10.173076923076923
03NOV1972,34.09375,23.384615384615383,274.25,-1.0,10.85,50.9,20.28125,147.41071428571428,144.6818181818182,214.75,30.916666666666668,123.2,20.166666666666668,23.41176470588235,5.134615384615385
03JUN1973,25.0,51.44230769230769,256.3333333333333,-1.0,7.45,27.6,21.5625,73.875,154.52272727272728,75.6,191.08333333333334,46.0,9.583333333333334,52.39705882352941,10.576923076923077
03JUL1973,94.71875,25.26923076923077,232.75,-1.0,7.1,23.1,18.34375,180.83928571428572,131.3409090909091,179.05,34.083333333333336,78.9,9.041666666666666,30.235294117647058,7.403846153846154
03AUG1973,125.0,36.53846153846154,324.5833333333333,-1.0,7.7,58.85,19.90625,262.30357142857144,157.0909090909091,180.35,29.083333333333332,199.65,18.833333333333332,35.779411764705884,10.01923076923077
03SEP1973,75.21875,47.46153846153846,213.83333333333334,-1.0,9.65,46.95,21.15625,247.91071428571428,169.79545454545453,134.6,339.6666666666667,112.55,15.208333333333334,55.838235294117645,18.057692307692307
03OCT1973,27.71875,38.11538461538461,318.1666666666667,-1.0,10.75,84.3,25.6875,111.92857142857143,171.79545454545453,201.6,302.0,133.1,9.708333333333334,41.44117647058823,12.51923076923077
03NOV1973,43.15625,35.19230769230769,272.1666666666667,-1.0,3.4,11.8,36.78125,104.41071428571429,103.02272727272727,67.5,127.66666666666667,17.0,12.625,35.588235294117645,10.538461538461538
03JUN1974,19.5,54.36538461538461,170.83333333333334,-1.0,7.45,26.9,16.71875,94.73214285714286,129.61363636363637,51.85,304.1666666666667,26.35,7.041666666666667,57.11764705882353,10.923076923076923
03JUL1974,40.59375,27.76923076923077,224.91666666666666,-1.0,7.5,31.9,17.96875,167.125,143.20454545454547,123.95,354.0,44.45,7.458333333333333,29.58823529411765,6.1923076923076925
03AUG1974,71.375,23.78846153846154,263.25,-1.0,7.8,21.6,17.46875,203.80357142857142,146.97727272727272,139.65,376.9166666666667,111.2,9.166666666666666,25.58823529411765,6.0576923076923075
03SEP1974,64.46875,26.0,284.1666666666667,-1.0,6.8,32.2,17.5625,200.51785714285714,130.29545454545453,205.0,302.5,163.35,28.25,27.63235294117647,8.51923076923077
03OCT1974,26.09375,28.98076923076923,426.4166666666667,-1.0,9.6,45.15,24.9375,96.07142857142857,141.75,143.55,151.5,179.75,22.416666666666668,33.088235294117645,8.826923076923077
03NOV1974,91.21875,25.5,387.4166666666667,-1.0,10.5,41.85,26.875,112.32142857142857,110.47727272727273,88.05,162.66666666666666,165.85,13.166666666666666,24.955882352941178,8.73076923076923
03JUN1975,30.5,63.21153846153846,155.75,-1.0,5.25,16.45,39.0,87.0,154.75,77.5,263.0,20.8,6.583333333333333,67.95588235294117,15.326923076923077
03JUL1975,66.40625,38.59615384615385,174.58333333333334,-1.0,6.85,24.6,19.625,162.92857142857142,122.9090909090909,120.3,28.833333333333332,17.15,4.791666666666667,37.338235294117645,8.0
03AUG1975,73.96875,37.55769230769231,18.416666666666668,-1.0,8.25,20.55,19.25,223.32142857142858,131.3181818181818,120.95,29.0,17.3,3.7916666666666665,38.588235294117645,8.692307692307692
03SEP1975,37.625,37.90384615384615,17.333333333333332,-1.0,8.15,26.8,16.84375,256.69642857142856,164.47727272727272,121.9,381.3333333333333,31.55,4.875,35.75,8.5
03OCT1975,21.34375,30.03846153846154,265.3333333333333,-1.0,7.8,31.3,98.28125,89.03571428571429,179.29545454545453,208.55,332.75,75.2,7.0,31.38235294117647,7.0576923076923075
03NOV1975,73.8125,18.903846153846153,441.0833333333333,-1.0,11.6,48.85,25.0625,99.94642857142857,125.81818181818181,174.4,181.0,243.85,14.583333333333334,21.308823529411764,5.980769230769231
03JUN1976,107.5625,91.98076923076923,305.75,-1.0,16.35,127.05,57.5625,335.30357142857144,372.3181818181818,202.65,185.58333333333334,126.1,12.208333333333334,95.19117647058823,30.48076923076923
03JUL1976,95.96875,43.0,200.41666666666666,-1.0,8.75,66.95,23.15625,409.5357142857143,187.88636363636363,112.1,298.8333333333333,140.7,14.541666666666666,43.86764705882353,10.038461538461538
03AUG1976,139.34375,62.30769230769231,225.91666666666666,-1.0,12.95,73.55,40.09375,429.92857142857144,220.20454545454547,198.85,371.75,81.75,4.083333333333333,71.72058823529412,21.192307692307693
03SEP1976,79.625,74.07692307692308,23.833333333333332,-1.0,15.5,62.0,44.125,332.92857142857144,232.1818181818182,180.05,28.75,39.2,3.5416666666666665,72.22058823529412,14.76923076923077
03OCT1976,41.1875,157.07692307692307,263.1666666666667,-1.0,19.0,84.9,285.375,193.73214285714286,381.1818181818182,187.7,29.833333333333332,40.05,4.708333333333333,157.0441176470588,33.96153846153846
03NOV1976,110.6875,56.82692307692308,450.3333333333333,-1.0,17.6,144.95,53.71875,368.98214285714283,319.75,214.15,34.5,261.1,13.333333333333334,56.911764705882355,15.846153846153847
03JUN1977,76.15625,120.5576923076923,384.9166666666667,-1.0,12.65,65.05,48.1875,359.39285714285717,335.3863636363636,162.0,303.25,140.6,10.958333333333334,135.80882352941177,44.92307692307692
03JUL1977,72.71875,126.78846153846153,359.9166666666667,-1.0,11.25,55.8,41.6875,504.55357142857144,323.84090909090907,69.4,197.0,212.7,11.458333333333334,142.08823529411765,68.32692307692308
03AUG1977,120.4375,142.28846153846155,448.4166666666667,-1.0,18.0,75.1,66.96875,543.8392857142857,389.47727272727275,265.55,208.33333333333334,341.2,14.958333333333334,162.3235294117647,91.48076923076923
03SEP1977,142.75,78.38461538461539,400.1666666666667,-1.0,12.7,163.45,48.71875,448.92857142857144,323.8636363636364,292.6,30.083333333333332,221.45,31.375,89.11764705882354,31.153846153846153
03OCT1977,52.28125,139.0,408.6666666666667,-1.0,23.1,181.25,396.46875,239.55357142857142,497.97727272727275,226.0,43.333333333333336,226.35,26.75,162.41176470588235,53.57692307692308
03NOV1977,154.6875,99.4423076923077,380.1666666666667,-1.0,22.3,194.7,81.25,371.9107142857143,432.5,149.25,41.083333333333336,157.25,14.25,110.76470588235294,34.5
03JUN1978,12.59375,53.98076923076923,215.33333333333334,-1.0,9.5,31.8,19.21875,62.94642857142857,107.4090909090909,51.65,320.5,45.65,6.75,57.661764705882355,11.442307692307692
03JUL1978,45.6875,33.23076923076923,236.5,-1.0,7.9,32.0,19.34375,194.375,162.13636363636363,142.8,320.9166666666667,26.25,6.833333333333333,33.94117647058823,8.076923076923077
03AUG1978,85.46875,23.96153846153846,317.0833333333333,-1.0,7.85,51.8,18.6875,237.66071428571428,152.45454545454547,196.3,358.5,105.55,9.125,27.970588235294116,6.173076923076923
03SEP1978,39.125,27.576923076923077,396.25,-1.0,7.3,33.65,17.4375,139.96428571428572,139.6590909090909,181.75,322.9166666666667,148.0,18.583333333333332,30.279411764705884,8.326923076923077
03OCT1978,23.75,42.0,459.4166666666667,-1.0,10.85,54.25,25.5,67.69642857142857,161.9090909090909,152.25,277.3333333333333,231.45,26.166666666666668,47.25,10.038461538461538
03NOV1978,51.40625,25.115384615384617,403.0,-1.0,10.1,41.45,26.84375,103.76785714285714,114.61363636363636,87.15,176.58333333333334,163.75,12.958333333333334,26.66176470588235,7.9423076923076925
03JUN1979,40.65625,66.36538461538461,193.91666666666666,-1.0,9.75,45.3,24.8125,114.33928571428571,163.61363636363637,125.35,342.0,34.3,11.708333333333334,71.05882352941177,15.961538461538462
03JUL1979,94.0,38.5,193.33333333333334,-1.0,8.0,31.6,20.59375,199.82142857142858,139.9090909090909,163.55,30.75,64.65,8.291666666666666,38.51470588235294,7.711538461538462
03AUG1979,116.90625,41.63461538461539,24.5,-1.0,9.05,34.75,21.8125,268.92857142857144,144.45454545454547,130.65,28.666666666666668,21.85,4.5,42.5735294117647,8.615384615384615
03SEP1979,48.4375,34.42307692307692,16.75,-1.0,8.85,31.25,18.5625,269.35714285714283,140.52272727272728,130.4,381.5833333333333,30.9,4.166666666666667,33.13235294117647,8.173076923076923
03OCT1979,22.8125,35.69230769230769,256.0833333333333,-1.0,12.1,53.35,28.125,139.66071428571428,198.45454545454547,186.95,387.25,88.1,5.916666666666667,35.60294117647059,7.730769230769231
03NOV1979,62.53125,24.48076923076923,449.75,-1.0,9.05,53.5,25.90625,134.41071428571428,159.6818181818182,166.5,31.583333333333332,304.05,14.625,26.970588235294116,6.576923076923077
03JUN1980,12.0,77.34615384615384,242.58333333333334,-1.0,9.9,24.85,25.40625,43.035714285714285,95.31818181818181,62.05,177.25,48.9,10.083333333333334,79.80882352941177,16.26923076923077
03JUL1980,20.15625,39.17307692307692,292.4166666666667,-1.0,8.6,52.2,19.6875,68.25,152.4090909090909,150.6,32.25,109.95,12.416666666666666,42.55882352941177,10.038461538461538
03AUG1980,44.5,38.96153846153846,247.41666666666666,-1.0,8.15,48.15,20.0,162.26785714285714,139.95454545454547,152.5,29.75,80.5,11.666666666666666,38.25,9.826923076923077
03SEP1980,48.28125,67.21153846153847,18.583333333333332,-1.0,8.15,24.5,20.84375,197.35714285714286,135.77272727272728,104.9,308.8333333333333,36.35,3.625,64.6470588235294,12.596153846153847
03OCT1980,26.03125,76.5,16.583333333333332,-1.0,12.7,42.2,29.59375,90.85714285714286,144.52272727272728,108.45,312.9166666666667,44.1,3.8333333333333335,71.16176470588235,13.76923076923077
03NOV1980,134.28125,35.36538461538461,258.9166666666667,-1.0,11.8,78.5,30.78125,156.26785714285714,184.75,178.8,344.6666666666667,104.4,5.958333333333333,36.4264705882353,8.76923076923077
03JUN1981,90.875,43.05769230769231,280.4166666666667,-1.0,7.65,27.25,28.0625,179.85714285714286,191.47727272727272,104.45,330.5,108.35,8.458333333333334,44.85294117647059,10.25
03JUL1981,85.71875,31.615384615384617,272.75,-1.0,6.7,22.75,21.1875,258.30357142857144,161.13636363636363,155.45,33.083333333333336,112.3,10.208333333333334,35.14705882352941,9.288461538461538
03AUG1981,123.15625,27.846153846153847,369.3333333333333,-1.0,7.6,28.6,23.1875,310.07142857142856,153.4090909090909,200.85,31.25,200.15,16.125,31.544117647058822,8.192307692307692
03SEP1981,103.9375,47.11538461538461,295.5833333333333,-1.0,11.25,104.0,33.53125,317.2857142857143,230.3181818181818,228.25,335.4166666666667,320.2,30.958333333333332,52.220588235294116,14.576923076923077
03OCT1981,37.625,50.46153846153846,408.0,-1.0,13.95,50.6,37.09375,181.64285714285714,240.29545454545453,201.0,42.416666666666664,234.15,27.25,52.0,14.807692307692308
03NOV1981,55.9375,29.98076923076923,286.75,-1.0,4.2,22.95,49.03125,197.35714285714286,127.45454545454545,52.45,30.333333333333332,51.2,14.375,30.352941176470587,11.038461538461538
03JUN1982,8.59375,61.17307692307692,179.5,-1.0,7.0,26.25,17.25,29.178571428571427,59.84090909090909,31.45,302.8333333333333,32.1,6.875,63.5735294117647,10.0
03JUL1982,11.46875,36.44230769230769,233.91666666666666,-1.0,9.65,31.55,21.90625,55.714285714285715,120.68181818181819,121.1,328.5,25.4,6.333333333333333,35.205882352941174,7.961538461538462
03AUG1982,15.8125,33.96153846153846,208.41666666666666,-1.0,10.35,37.25,21.28125,81.125,145.20454545454547,155.3,358.3333333333333,91.15,7.458333333333333,33.661764705882355,7.365384615384615
03SEP1982,19.03125,32.19230769230769,333.1666666666667,-1.0,7.35,21.35,16.84375,59.69642857142857,127.25,82.05,330.5,72.65,10.083333333333334,33.35294117647059,8.153846153846153
03OCT1982,11.15625,33.34615384615385,292.0,-1.0,5.7,20.95,46.125,33.80357142857143,93.22727272727273,64.6,247.83333333333334,49.95,21.125,34.63235294117647,8.076923076923077
03NOV1982,12.09375,29.78846153846154,339.25,-1.0,4.6,20.1,35.90625,35.5,59.5,38.95,83.58333333333333,30.55,22.125,33.73529411764706,8.403846153846153
03JUN1983,4.28125,24.365384615384617,188.08333333333334,-1.0,3.1,8.9,16.625,15.696428571428571,20.0,13.55,69.08333333333333,8.15,10.416666666666666,34.39705882352941,10.403846153846153
03JUL1983,6.4375,80.5,190.16666666666666,-1.0,4.9,17.55,31.03125,23.071428571428573,49.22727272727273,40.15,232.25,20.15,12.541666666666666,79.57352941176471,15.73076923076923
03AUG1983,10.8125,53.32692307692308,188.41666666666666,-1.0,5.75,18.95,15.4375,39.5,73.56818181818181,39.1,268.1666666666667,18.35,4.5,55.25,10.634615384615385
03SEP1983,16.28125,51.55769230769231,13.25,-1.0,5.4,10.15,54.78125,63.839285714285715,114.04545454545455,35.75,252.25,18.8,3.4166666666666665,53.779411764705884,10.711538461538462
03OCT1983,16.5,46.96153846153846,14.0,-1.0,6.6,16.0,66.40625,54.464285714285715,150.0681818181818,95.5,310.9166666666667,30.5,4.25,45.36764705882353,9.038461538461538
03NOV1983,8.5,133.3653846153846,237.75,-1.0,3.55,13.15,18.78125,26.75,44.75,29.05,94.75,19.85,9.708333333333334,127.11764705882354,13.346153846153847
03JUN1984,52.75,61.69230769230769,274.4166666666667,-1.0,12.9,29.2,23.125,123.89285714285714,228.11363636363637,91.4,177.0,108.95,9.916666666666666,65.41176470588235,14.634615384615385
